Survey month,Parameter,State and territory,Sex,Classification,Category,Full_time,Full_time_RSE,Part_time,Part_time_RSE,With paid leave entitlements,With paid leave entitlements_RSE,Without paid leave entitlements,Without paid leave entitlements_RSE,Total,Total_RSE,Sub_Category,ParentCategory
2014,Median weekly earnings,SA,Persons,Relationship in household,   Lone person,1139.895,3.2,467.358,17.7,1119.032,3.4,794.545,13.4,1085.286,3.5,Lone person,Non-family member
2014,Median weekly earnings,SA,Persons,Relationship in household,   Not living alone,968.58,6.9,449.51,22.3,985.884,7.9,473.823,24.0,812.39,7.4,Not living alone,Non-family member
2014,Median weekly earnings,SA,Persons,Relationship in household,Relationship not determined,1141.212,0.1,0.0,0.0,1141.212,0.1,0.0,0.0,1141.212,0.1,,Relationship not determined
2014,Median weekly earnings,SA,Males,Relationship in household,Family member,1200.0,2.0,432.967,8.9,1200.0,1.7,631.077,4.6,1100.0,1.6,,Family member
2014,Median weekly earnings,SA,Males,Relationship in household,"   Husband, wife or partner",1300.0,2.4,600.0,6.1,1300.0,2.6,750.0,4.8,1200.0,2.1,"Husband, wife or partner",Family member
2014,Median weekly earnings,SA,Males,Relationship in household,      With dependants,1317.604,2.9,688.634,8.4,1343.255,3.5,799.685,4.6,1250.0,2.9,With dependants,Family member
2014,Median weekly earnings,SA,Males,Relationship in household,      Without dependants,1222.549,4.4,550.0,5.5,1200.0,3.9,716.021,11.1,1150.0,2.2,Without dependants,Family member
2014,Median weekly earnings,SA,Males,Relationship in household,   Lone parent,1366.719,13.8,531.424,0.1,1352.065,14.7,668.893,0.1,1255.22,15.6,Lone parent,Family member
2014,Median weekly earnings,SA,Males,Relationship in household,   Dependent student,459.497,0.1,122.397,27.4,357.671,0.1,118.151,33.3,141.505,31.1,Dependent student,Family member
2014,Median weekly earnings,SA,Males,Relationship in household,   Non-dependent child,800.0,5.2,402.459,14.1,755.571,7.2,618.838,11.6,700.0,5.0,Non-dependent child,Family member
2014,Median weekly earnings,SA,Males,Relationship in household,   Other related individual,900.0,8.5,346.24,38.3,955.145,27.0,626.724,29.7,700.0,10.1,Other related individual,Family member
2014,Median weekly earnings,SA,Males,Relationship in household,Non-family member,1101.224,4.6,460.0,23.4,1107.044,4.6,800.0,11.3,1030.0,4.0,,Non-family member
2014,Median weekly earnings,SA,Males,Relationship in household,   Lone person,1150.0,3.2,737.251,25.6,1150.0,4.4,1014.186,10.3,1104.162,3.5,Lone person,Non-family member
2014,Median weekly earnings,SA,Males,Relationship in household,   Not living alone,1000.0,9.2,444.118,21.4,1000.0,12.1,467.116,32.9,805.0,11.1,Not living alone,Non-family member
2014,Median weekly earnings,SA,Males,Relationship in household,Relationship not determined,1068.032,0.1,0.0,0.0,1068.032,0.1,0.0,0.0,1068.032,0.1,,Relationship not determined
2014,Median weekly earnings,SA,Females,Relationship in household,Family member,1050.146,2.4,496.454,2.6,892.878,2.2,381.438,9.1,742.904,1.9,,Family member
2014,Median weekly earnings,SA,Females,Relationship in household,"   Husband, wife or partner",1088.931,3.0,517.511,2.6,897.504,3.4,455.148,5.6,779.009,1.8,"Husband, wife or partner",Family member
2014,Median weekly earnings,SA,Females,Relationship in household,      With dependants,1030.759,3.1,500.0,4.4,800.0,4.0,420.0,6.7,726.874,4.6,With dependants,Family member
2014,Median weekly earnings,SA,Females,Relationship in household,      Without dependants,1100.0,3.9,520.52,4.4,924.072,4.1,518.693,13.3,834.373,3.4,Without dependants,Family member
2014,Median weekly earnings,SA,Females,Relationship in household,   Lone parent,1050.354,4.6,528.614,5.7,931.19,6.1,511.02,23.9,819.336,8.8,Lone parent,Family member
2014,Median weekly earnings,SA,Females,Relationship in household,   Dependent student,0.0,0.0,140.128,17.9,282.903,56.9,123.815,11.4,142.543,16.8,Dependent student,Family member
2014,Median weekly earnings,SA,Females,Relationship in household,   Non-dependent child,950.0,5.2,500.0,9.0,852.377,7.5,447.051,17.8,700.0,7.6,Non-dependent child,Family member
2014,Median weekly earnings,SA,Females,Relationship in household,   Other related individual,1059.055,13.5,520.437,28.7,1040.043,17.3,597.957,33.9,746.0,16.9,Other related individual,Family member
2014,Median weekly earnings,SA,Females,Relationship in household,Non-family member,1097.423,3.9,435.064,15.6,1050.905,4.4,406.086,14.5,950.0,4.0,,Non-family member
2014,Median weekly earnings,SA,Females,Relationship in household,   Lone person,1117.209,4.1,415.356,18.0,1089.023,3.5,386.781,14.6,1000.0,4.8,Lone person,Non-family member
2014,Median weekly earnings,SA,Females,Relationship in household,   Not living alone,913.641,12.4,542.564,30.4,919.185,11.9,489.436,32.6,827.955,11.5,Not living alone,Non-family member
2014,Median weekly earnings,WA,Persons,Relationship in household,Family member,1400.076,2.6,465.92,3.3,1250.0,2.3,474.296,7.3,1104.068,2.3,,Family member
2014,Median weekly earnings,WA,Persons,Relationship in household,"   Husband, wife or partner",1500.0,2.4,564.907,4.3,1372.55,2.7,668.978,8.9,1250.0,2.5,"Husband, wife or partner",Family member
2014,Median weekly earnings,WA,Persons,Relationship in household,      With dependants,1630.0,3.2,579.632,5.0,1495.034,2.6,699.803,12.7,1380.0,4.6,With dependants,Family member
2014,Median weekly earnings,WA,Persons,Relationship in household,      Without dependants,1400.0,3.3,550.0,4.6,1252.185,2.9,656.882,11.9,1200.0,2.9,Without dependants,Family member
2014,Median weekly earnings,WA,Persons,Relationship in household,   Lone parent,1446.152,5.3,520.654,10.6,1152.568,9.3,461.108,20.1,995.577,11.5,Lone parent,Family member
2014,Median weekly earnings,WA,Persons,Relationship in household,   Dependent student,695.241,0.1,150.0,13.6,258.279,30.1,150.0,13.6,153.096,16.2,Dependent student,Family member
2014,Median weekly earnings,WA,Persons,Relationship in household,   Non-dependent child,983.519,5.0,350.0,7.3,949.217,4.4,454.134,19.8,800.0,6.7,Non-dependent child,Family member
2014,Median weekly earnings,WA,Persons,Relationship in household,   Other related individual,1150.0,4.8,446.639,20.4,1079.72,10.3,744.512,25.5,1034.437,8.6,Other related individual,Family member
2014,Median weekly earnings,WA,Persons,Relationship in household,Non-family member,1400.0,4.7,545.51,11.1,1301.547,5.6,900.0,12.0,1200.0,3.8,,Non-family member
2014,Median weekly earnings,WA,Persons,Relationship in household,   Lone person,1500.0,4.1,596.321,13.1,1407.59,4.9,927.979,15.9,1287.05,6.5,Lone person,Non-family member
2014,Median weekly earnings,WA,Persons,Relationship in household,   Not living alone,1214.765,9.3,396.864,21.5,1200.0,9.5,600.0,25.7,1061.488,5.2,Not living alone,Non-family member
2014,Median weekly earnings,WA,Persons,Relationship in household,Relationship not determined,1912.042,0.1,757.642,0.1,1333.675,31.5,0.0,0.0,857.504,31.4,,Relationship not determined
2014,Median weekly earnings,WA,Males,Relationship in household,Family member,1600.0,2.4,400.0,5.4,1534.0,2.0,737.876,11.6,1438.0,2.6,,Family member
2014,Median weekly earnings,WA,Males,Relationship in household,"   Husband, wife or partner",1715.027,2.9,600.0,12.8,1650.19,2.6,1106.62,12.7,1600.0,3.6,"Husband, wife or partner",Family member
2014,Median weekly earnings,WA,Males,Relationship in household,      With dependants,1813.627,4.7,680.664,19.1,1750.65,4.4,1531.307,17.7,1750.0,4.4,With dependants,Family member
2014,Median weekly earnings,WA,Males,Relationship in household,      Without dependants,1597.044,3.2,467.911,18.4,1534.0,4.1,928.678,16.9,1500.0,2.7,Without dependants,Family member
2014,Median weekly earnings,WA,Males,Relationship in household,   Lone parent,1644.469,9.7,501.202,0.1,1646.095,12.8,593.132,0.1,1566.374,11.8,Lone parent,Family member
2014,Median weekly earnings,WA,Males,Relationship in household,   Dependent student,491.576,0.1,150.0,13.2,156.96,55.9,151.481,13.5,150.563,13.6,Dependent student,Family member
2014,Median weekly earnings,WA,Males,Relationship in household,   Non-dependent child,1032.658,6.7,366.908,9.3,1000.0,5.9,477.222,22.8,915.087,7.8,Non-dependent child,Family member
2014,Median weekly earnings,WA,Males,Relationship in household,   Other related individual,1161.881,10.1,426.881,21.4,1086.863,10.7,579.114,62.6,1009.594,12.1,Other related individual,Family member
2014,Median weekly earnings,WA,Males,Relationship in household,Non-family member,1500.0,3.8,519.365,7.7,1500.0,3.7,930.869,20.0,1374.403,5.6,,Non-family member
2014,Median weekly earnings,WA,Males,Relationship in household,   Lone person,1588.242,6.9,531.704,22.3,1560.779,6.1,1056.607,16.9,1498.765,6.4,Lone person,Non-family member
2014,Median weekly earnings,WA,Males,Relationship in household,   Not living alone,1326.125,6.4,504.032,12.1,1302.085,7.6,771.282,50.6,1200.542,9.1,Not living alone,Non-family member
2014,Median weekly earnings,WA,Males,Relationship in household,Relationship not determined,1912.042,0.1,0.0,0.0,1912.042,0.1,0.0,0.0,1606.23,0.1,,Relationship not determined
2014,Median weekly earnings,WA,Females,Relationship in household,Family member,1200.0,2.7,500.0,1.5,960.781,2.2,420.0,7.9,815.579,2.0,,Family member
2014,Median weekly earnings,WA,Females,Relationship in household,"   Husband, wife or partner",1232.867,3.1,562.074,4.0,1000.0,3.8,491.75,6.5,862.867,2.7,"Husband, wife or partner",Family member
2014,Median weekly earnings,WA,Females,Relationship in household,      With dependants,1342.0,3.4,564.559,5.5,947.523,5.6,475.283,9.6,825.0,5.2,With dependants,Family member
2014,Median weekly earnings,WA,Females,Relationship in household,      Without dependants,1200.0,3.3,554.097,4.6,1010.482,4.4,500.0,11.5,900.0,2.9,Without dependants,Family member
2014,Median weekly earnings,WA,Females,Relationship in household,   Lone parent,1319.138,7.8,517.812,11.5,1080.29,8.8,443.327,21.9,886.74,11.6,Lone parent,Family member
2014,Median weekly earnings,WA,Females,Relationship in household,   Dependent student,1065.693,0.1,154.781,19.0,319.212,40.7,131.893,22.8,163.127,17.2,Dependent student,Family member
2014,Median weekly earnings,WA,Females,Relationship in household,   Non-dependent child,902.679,4.8,349.034,14.3,841.721,8.3,454.337,30.9,700.0,9.4,Non-dependent child,Family member
2014,Median weekly earnings,WA,Females,Relationship in household,   Other related individual,1113.388,10.6,420.535,24.8,1048.791,24.9,1031.312,56.8,1041.058,11.4,Other related individual,Family member
2014,Median weekly earnings,WA,Females,Relationship in household,Non-family member,1180.505,5.2,589.896,16.7,1136.433,4.0,612.851,31.4,1042.689,3.7,,Non-family member
2014,Median weekly earnings,WA,Females,Relationship in household,   Lone person,1238.713,6.6,730.745,16.9,1150.0,6.8,691.74,49.0,1129.773,4.7,Lone person,Non-family member
2014,Median weekly earnings,WA,Females,Relationship in household,   Not living alone,1004.404,11.9,371.194,40.7,999.347,11.2,568.324,38.1,773.397,12.5,Not living alone,Non-family member
2014,Median weekly earnings,WA,Females,Relationship in household,Relationship not determined,0.0,0.0,606.773,5.0,606.773,5.0,0.0,0.0,606.773,5.0,,Relationship not determined
2014,Median weekly earnings,TAS,Persons,Relationship in household,Family member,1088.576,2.6,450.0,5.7,1000.0,1.3,400.0,8.6,862.0,1.9,,Family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,"   Husband, wife or partner",1137.402,2.1,520.0,4.7,1030.799,2.5,475.612,10.7,994.315,1.4,"Husband, wife or partner",Family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,      With dependants,1175.677,3.3,558.898,6.7,1035.0,2.6,478.312,11.4,1000.0,2.6,With dependants,Family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,      Without dependants,1100.0,3.5,500.0,6.0,1023.35,2.5,463.066,14.1,950.0,2.7,Without dependants,Family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,   Lone parent,951.983,7.6,432.104,11.3,836.153,7.4,303.102,25.7,692.609,12.0,Lone parent,Family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,   Dependent student,0.0,0.0,120.0,10.7,231.407,27.0,117.219,13.2,120.0,10.7,Dependent student,Family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,   Non-dependent child,758.605,5.0,449.096,11.9,641.947,7.3,513.481,12.9,600.0,4.6,Non-dependent child,Family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,   Other related individual,920.008,12.0,451.145,0.1,937.045,12.5,531.654,22.9,826.681,13.2,Other related individual,Family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,Non-family member,1005.043,4.1,537.98,10.2,989.796,3.1,631.879,10.4,885.606,4.9,,Non-family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,   Lone person,1038.573,5.9,532.936,13.3,1000.0,5.0,726.336,16.5,939.161,4.4,Lone person,Non-family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,   Not living alone,918.723,10.9,552.412,16.2,865.957,9.9,584.796,17.4,731.253,12.2,Not living alone,Non-family member
2014,Median weekly earnings,TAS,Persons,Relationship in household,Relationship not determined,955.015,0.1,320.733,0.1,887.656,4.9,0.0,0.0,810.88,12.5,,Relationship not determined
2014,Median weekly earnings,TAS,Males,Relationship in household,Family member,1123.901,2.7,406.268,14.2,1100.0,3.0,500.0,20.4,1035.0,2.5,,Family member
2014,Median weekly earnings,TAS,Males,Relationship in household,"   Husband, wife or partner",1192.526,2.8,566.353,14.9,1150.6,2.8,800.0,20.5,1123.787,2.8,"Husband, wife or partner",Family member
2014,Median weekly earnings,TAS,Males,Relationship in household,      With dependants,1200.0,3.8,652.32,21.4,1200.0,3.1,944.374,21.2,1163.29,3.3,With dependants,Family member
2014,Median weekly earnings,TAS,Males,Relationship in household,      Without dependants,1143.156,4.3,442.346,18.6,1143.138,4.2,800.0,18.0,1050.575,3.6,Without dependants,Family member
2014,Median weekly earnings,TAS,Males,Relationship in household,   Lone parent,1083.784,21.8,0.0,0.0,1083.784,21.8,0.0,0.0,1028.031,17.3,Lone parent,Family member
2014,Median weekly earnings,TAS,Males,Relationship in household,   Dependent student,0.0,0.0,97.514,24.2,265.689,0.1,87.983,28.1,97.514,24.2,Dependent student,Family member
2014,Median weekly earnings,TAS,Males,Relationship in household,   Non-dependent child,755.073,5.5,430.133,28.5,650.0,8.4,518.634,32.1,650.0,7.8,Non-dependent child,Family member
2014,Median weekly earnings,TAS,Males,Relationship in household,   Other related individual,919.977,0.1,434.486,0.1,905.733,0.1,558.627,0.1,846.699,25.1,Other related individual,Family member
2014,Median weekly earnings,TAS,Males,Relationship in household,Non-family member,1000.0,6.7,493.725,18.6,980.828,4.4,563.106,21.7,900.0,5.0,,Non-family member
2014,Median weekly earnings,TAS,Males,Relationship in household,   Lone person,1044.151,10.6,497.189,25.6,1013.213,8.4,773.092,27.3,1000.0,7.2,Lone person,Non-family member
2014,Median weekly earnings,TAS,Males,Relationship in household,   Not living alone,830.471,10.8,469.768,25.6,772.964,12.9,509.849,31.7,686.872,14.1,Not living alone,Non-family member
2014,Median weekly earnings,TAS,Males,Relationship in household,Relationship not determined,0.0,0.0,320.733,0.1,513.705,0.1,0.0,0.0,320.733,0.1,,Relationship not determined
2014,Median weekly earnings,TAS,Females,Relationship in household,Family member,1000.0,2.4,460.0,4.5,810.0,1.8,337.822,10.3,660.0,2.9,,Family member
2014,Median weekly earnings,TAS,Females,Relationship in household,"   Husband, wife or partner",1006.787,4.0,520.0,3.0,860.907,3.5,408.938,11.9,750.0,2.9,"Husband, wife or partner",Family member
2014,Median weekly earnings,TAS,Females,Relationship in household,      With dependants,1000.0,4.9,534.884,6.2,800.0,3.6,401.253,12.7,678.636,5.1,With dependants,Family member
2014,Median weekly earnings,TAS,Females,Relationship in household,      Without dependants,1034.316,5.5,507.424,5.5,940.575,4.1,420.528,16.2,800.0,4.8,Without dependants,Family member
2014,Median weekly earnings,TAS,Females,Relationship in household,   Lone parent,915.701,8.0,432.59,11.7,797.47,9.1,301.335,29.6,611.738,11.7,Lone parent,Family member
2014,Median weekly earnings,TAS,Females,Relationship in household,   Dependent student,0.0,0.0,120.0,13.4,144.929,155.6,120.0,14.6,120.0,13.4,Dependent student,Family member
2014,Median weekly earnings,TAS,Females,Relationship in household,   Non-dependent child,782.476,6.8,459.742,15.5,600.0,13.7,515.69,16.7,560.04,8.4,Non-dependent child,Family member
2014,Median weekly earnings,TAS,Females,Relationship in household,   Other related individual,917.211,20.1,472.426,0.1,961.981,17.0,505.422,0.1,796.023,18.9,Other related individual,Family member
2014,Median weekly earnings,TAS,Females,Relationship in household,Non-family member,1040.345,5.7,620.0,9.6,998.486,5.0,664.095,16.9,850.0,5.8,,Non-family member
2014,Median weekly earnings,TAS,Females,Relationship in household,   Lone person,1042.987,6.0,572.178,12.4,990.391,5.2,559.222,26.6,875.649,4.9,Lone person,Non-family member
2014,Median weekly earnings,TAS,Females,Relationship in household,   Not living alone,1007.809,25.6,655.999,33.8,1003.049,23.6,705.228,0.1,787.988,18.8,Not living alone,Non-family member
2014,Median weekly earnings,TAS,Females,Relationship in household,Relationship not determined,955.015,0.1,0.0,0.0,955.015,0.1,0.0,0.0,955.015,0.1,,Relationship not determined
2014,Median weekly earnings,NT,Persons,Relationship in household,Family member,1400.0,3.6,500.0,6.4,1321.874,3.9,576.0,11.1,1250.0,2.3,,Family member
