SAL_CODE21,SAL_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area
22340,St Helens (Vic.),2,Victoria,AUS,Australia,47.2116,http://linked.data.gov.au/dataset/asgsed3/SAL/22340,0.368649384214,0.00485901410668
22341,St Helens Plains,2,Victoria,AUS,Australia,134.4235,http://linked.data.gov.au/dataset/asgsed3/SAL/22341,0.60779577864,0.0135704147372
22342,St James (Vic.),2,Victoria,AUS,Australia,80.5661,http://linked.data.gov.au/dataset/asgsed3/SAL/22342,0.436534850574,0.00807896903486
22343,St Kilda (Vic.),2,Victoria,AUS,Australia,3.1785,http://linked.data.gov.au/dataset/asgsed3/SAL/22343,0.10658291461,0.000325514700936
22344,St Kilda East,2,Victoria,AUS,Australia,2.265,http://linked.data.gov.au/dataset/asgsed3/SAL/22344,0.0750369626489,0.000231894025523
22345,St Kilda West,2,Victoria,AUS,Australia,0.529,http://linked.data.gov.au/dataset/asgsed3/SAL/22345,0.0335458380632,5.4129202561e-05
22346,St Leonards (Vic.),2,Victoria,AUS,Australia,29.2447,http://linked.data.gov.au/dataset/asgsed3/SAL/22346,0.336276977479,0.00300686341599
22347,Staceys Bridge,2,Victoria,AUS,Australia,22.186,http://linked.data.gov.au/dataset/asgsed3/SAL/22347,0.279895018153,0.00229295865114
22348,Staffordshire Reef,2,Victoria,AUS,Australia,18.7951,http://linked.data.gov.au/dataset/asgsed3/SAL/22348,0.251543773915,0.00192105245281
22349,Staghorn Flat,2,Victoria,AUS,Australia,55.2669,http://linked.data.gov.au/dataset/asgsed3/SAL/22349,0.447926522361,0.00554091757713
22350,Stanhope (Vic.),2,Victoria,AUS,Australia,72.1914,http://linked.data.gov.au/dataset/asgsed3/SAL/22350,0.345275668412,0.00725792860485
22351,Stanley (Vic.),2,Victoria,AUS,Australia,113.9438,http://linked.data.gov.au/dataset/asgsed3/SAL/22351,0.595525215698,0.0114451803648
22352,Staughton Vale,2,Victoria,AUS,Australia,34.0775,http://linked.data.gov.au/dataset/asgsed3/SAL/22352,0.278549902745,0.00348800135085
22353,Stavely,2,Victoria,AUS,Australia,82.197,http://linked.data.gov.au/dataset/asgsed3/SAL/22353,0.507408279694,0.00838735145175
22354,Stawell,2,Victoria,AUS,Australia,93.1404,http://linked.data.gov.au/dataset/asgsed3/SAL/22354,0.753590675037,0.00943583215684
22355,Steels Creek,2,Victoria,AUS,Australia,30.2132,http://linked.data.gov.au/dataset/asgsed3/SAL/22355,0.279941242371,0.00308179854307
22356,Steiglitz (Vic.),2,Victoria,AUS,Australia,42.9342,http://linked.data.gov.au/dataset/asgsed3/SAL/22356,0.363954583494,0.00439582625294
22357,Stewarton (Vic.),2,Victoria,AUS,Australia,83.9273,http://linked.data.gov.au/dataset/asgsed3/SAL/22357,0.517210556269,0.00843284828078
22358,Stirling (Vic.),2,Victoria,AUS,Australia,188.8669,http://linked.data.gov.au/dataset/asgsed3/SAL/22358,0.597425364808,0.0192320245196
22359,Stockdale,2,Victoria,AUS,Australia,86.64289999999998,http://linked.data.gov.au/dataset/asgsed3/SAL/22359,0.657761611517,0.00886707136303
22360,Stockyard Hill,2,Victoria,AUS,Australia,114.7879,http://linked.data.gov.au/dataset/asgsed3/SAL/22360,0.560337367846,0.0117020588941
22361,Stonehaven,2,Victoria,AUS,Australia,27.6501,http://linked.data.gov.au/dataset/asgsed3/SAL/22361,0.284747403836,0.00284084513627
22362,Stoneleigh (Vic.),2,Victoria,AUS,Australia,98.2329,http://linked.data.gov.au/dataset/asgsed3/SAL/22362,0.437930500374,0.0100215807878
22363,Stony Creek (Central Goldfields - Vic.),2,Victoria,AUS,Australia,7.2039,http://linked.data.gov.au/dataset/asgsed3/SAL/22363,0.145552541357,0.000731401070675
22364,Stony Creek (South Gippsland - Vic.),2,Victoria,AUS,Australia,65.313,http://linked.data.gov.au/dataset/asgsed3/SAL/22364,0.528874643498,0.00675346378846
22365,Stonyford,2,Victoria,AUS,Australia,43.8654,http://linked.data.gov.au/dataset/asgsed3/SAL/22365,0.369704438057,0.00451956568508
22366,Stradbroke,2,Victoria,AUS,Australia,181.567,http://linked.data.gov.au/dataset/asgsed3/SAL/22366,0.741741010459,0.0186937470848
22367,Strangways,2,Victoria,AUS,Australia,20.1047,http://linked.data.gov.au/dataset/asgsed3/SAL/22367,0.248760402766,0.00203904645258
22368,Straten,2,Victoria,AUS,Australia,53.9492,http://linked.data.gov.au/dataset/asgsed3/SAL/22368,0.302694148404,0.00535144863261
22369,Stratford (Vic.),2,Victoria,AUS,Australia,153.698,http://linked.data.gov.au/dataset/asgsed3/SAL/22369,0.797873107775,0.0157561278835
22370,Strath Creek,2,Victoria,AUS,Australia,95.7117,http://linked.data.gov.au/dataset/asgsed3/SAL/22370,0.540826057644,0.00972027978441
22371,Strathallan,2,Victoria,AUS,Australia,69.7013,http://linked.data.gov.au/dataset/asgsed3/SAL/22371,0.373180946402,0.00698971985494
22372,Strathbogie,2,Victoria,AUS,Australia,168.6911,http://linked.data.gov.au/dataset/asgsed3/SAL/22372,0.738365968148,0.0170502224993
22373,Strathdale,2,Victoria,AUS,Australia,3.5189,http://linked.data.gov.au/dataset/asgsed3/SAL/22373,0.113127248071,0.000355117075047
22374,Strathdownie,2,Victoria,AUS,Australia,530.6208,http://linked.data.gov.au/dataset/asgsed3/SAL/22374,1.1256246833,0.0542347440637
22375,Strathewen,2,Victoria,AUS,Australia,20.4843,http://linked.data.gov.au/dataset/asgsed3/SAL/22375,0.292350726527,0.0020882937963
22376,Strathfieldsaye,2,Victoria,AUS,Australia,30.0796,http://linked.data.gov.au/dataset/asgsed3/SAL/22376,0.334692469031,0.00303735270714
22377,Strathkellar,2,Victoria,AUS,Australia,39.1703,http://linked.data.gov.au/dataset/asgsed3/SAL/22377,0.365072569866,0.00400189389272
22378,Strathlea,2,Victoria,AUS,Australia,30.9399,http://linked.data.gov.au/dataset/asgsed3/SAL/22378,0.296732167017,0.00313831659433
22379,Strathmerton,2,Victoria,AUS,Australia,178.9059,http://linked.data.gov.au/dataset/asgsed3/SAL/22379,0.679784762496,0.0178629321893
22380,Strathmore (Vic.),2,Victoria,AUS,Australia,3.4533,http://linked.data.gov.au/dataset/asgsed3/SAL/22380,0.134626710893,0.000352980750314
22381,Strathmore Heights,2,Victoria,AUS,Australia,0.6911,http://linked.data.gov.au/dataset/asgsed3/SAL/22381,0.0405703267835,7.0632663222e-05
22382,Strathtulloh,2,Victoria,AUS,Australia,12.0773,http://linked.data.gov.au/dataset/asgsed3/SAL/22382,0.187793078919,0.00123437662257
22383,Streatham,2,Victoria,AUS,Australia,156.2438,http://linked.data.gov.au/dataset/asgsed3/SAL/22383,0.913240611934,0.0159498981719
22384,Strzelecki (Vic.),2,Victoria,AUS,Australia,30.8461,http://linked.data.gov.au/dataset/asgsed3/SAL/22384,0.30610579965,0.00317861380496
22385,Stuart Mill,2,Victoria,AUS,Australia,144.6671,http://linked.data.gov.au/dataset/asgsed3/SAL/22385,0.711473763429,0.0146065231026
22386,Sugarloaf (Vic.),2,Victoria,AUS,Australia,1.9574,http://linked.data.gov.au/dataset/asgsed3/SAL/22386,0.0630313236686,0.000202668061114
22387,Sugarloaf Creek,2,Victoria,AUS,Australia,40.0006,http://linked.data.gov.au/dataset/asgsed3/SAL/22387,0.326214232518,0.00405592538004
22388,Suggan Buggan,2,Victoria,AUS,Australia,238.1069,http://linked.data.gov.au/dataset/asgsed3/SAL/22388,0.734070462615,0.0240814901543
22389,Sulky,2,Victoria,AUS,Australia,9.6483,http://linked.data.gov.au/dataset/asgsed3/SAL/22389,0.209841447876,0.000982625877579
22390,Summerlands,2,Victoria,AUS,Australia,3.6309,http://linked.data.gov.au/dataset/asgsed3/SAL/22390,0.148742039317,0.000375009199287
22391,Sunbury,2,Victoria,AUS,Australia,132.2233,http://linked.data.gov.au/dataset/asgsed3/SAL/22391,0.63778054986,0.0134811538147
22392,Sunday Creek,2,Victoria,AUS,Australia,9.9198,http://linked.data.gov.au/dataset/asgsed3/SAL/22392,0.186695363153,0.00100743553642
22393,Sunderland Bay,2,Victoria,AUS,Australia,0.3979,http://linked.data.gov.au/dataset/asgsed3/SAL/22393,0.033671047346,4.1102215089e-05
22394,Sunset Strip (Vic.),2,Victoria,AUS,Australia,0.368,http://linked.data.gov.au/dataset/asgsed3/SAL/22394,0.027447177322,3.8005850087e-05
22395,Sunshine (Vic.),2,Victoria,AUS,Australia,4.732,http://linked.data.gov.au/dataset/asgsed3/SAL/22395,0.142741530154,0.000484000371722
22396,Sunshine North,2,Victoria,AUS,Australia,8.0239,http://linked.data.gov.au/dataset/asgsed3/SAL/22396,0.118503506191,0.000820350768762
22397,Sunshine West,2,Victoria,AUS,Australia,9.5346,http://linked.data.gov.au/dataset/asgsed3/SAL/22397,0.172939359782,0.000975390745098
22398,Surf Beach (Vic.),2,Victoria,AUS,Australia,1.0537,http://linked.data.gov.au/dataset/asgsed3/SAL/22398,0.0638902692245,0.000108818617069
22399,Surrey Hills,2,Victoria,AUS,Australia,4.432400000000001,http://linked.data.gov.au/dataset/asgsed3/SAL/22399,0.106489705569,0.00045355351422
22400,Sutherland (Vic.),2,Victoria,AUS,Australia,67.3899,http://linked.data.gov.au/dataset/asgsed3/SAL/22400,0.37830455819,0.00678123787662
22401,Sutherlands Creek,2,Victoria,AUS,Australia,40.3649,http://linked.data.gov.au/dataset/asgsed3/SAL/22401,0.45006262668,0.00414074521844
22402,Sutton (Vic.),2,Victoria,AUS,Australia,58.7549,http://linked.data.gov.au/dataset/asgsed3/SAL/22402,0.336130263742,0.00585425199823
22403,Sutton Grange,2,Victoria,AUS,Australia,68.6978,http://linked.data.gov.au/dataset/asgsed3/SAL/22403,0.385492731731,0.00695333916611
22404,Swan Bay (Vic.),2,Victoria,AUS,Australia,11.3253,http://linked.data.gov.au/dataset/asgsed3/SAL/22404,0.245461807923,0.00116514481672
22405,Swan Hill,2,Victoria,AUS,Australia,126.5903,http://linked.data.gov.au/dataset/asgsed3/SAL/22405,0.606796477744,0.0125543659768
22406,Swan Hill West,2,Victoria,AUS,Australia,94.0941,http://linked.data.gov.au/dataset/asgsed3/SAL/22406,0.435584093026,0.00933205658865
22407,Swan Island,2,Victoria,AUS,Australia,2.9331,http://linked.data.gov.au/dataset/asgsed3/SAL/22407,0.149140159514,0.000301872000747
22408,Swan Marsh,2,Victoria,AUS,Australia,54.9744,http://linked.data.gov.au/dataset/asgsed3/SAL/22408,0.438700514652,0.00566757613751
22409,Swan Reach (Vic.),2,Victoria,AUS,Australia,41.6349,http://linked.data.gov.au/dataset/asgsed3/SAL/22409,0.365005765281,0.00426008157136
22410,Swanpool,2,Victoria,AUS,Australia,66.5265,http://linked.data.gov.au/dataset/asgsed3/SAL/22410,0.4768327932,0.00671099169664
22411,Swanwater,2,Victoria,AUS,Australia,48.3758,http://linked.data.gov.au/dataset/asgsed3/SAL/22411,0.29334885671,0.0048685893681
22412,Swanwater West,2,Victoria,AUS,Australia,48.2156,http://linked.data.gov.au/dataset/asgsed3/SAL/22412,0.334368202435,0.00485103237414
22413,Swifts Creek,2,Victoria,AUS,Australia,282.8628,http://linked.data.gov.au/dataset/asgsed3/SAL/22413,1.20901839257,0.028728153421
22414,Sydenham (Vic.),2,Victoria,AUS,Australia,3.5596,http://linked.data.gov.au/dataset/asgsed3/SAL/22414,0.0923112408576,0.000363696573897
22415,Sylvaterre,2,Victoria,AUS,Australia,36.1839,http://linked.data.gov.au/dataset/asgsed3/SAL/22415,0.273639020771,0.00362023320891
22416,Tabberabbera,2,Victoria,AUS,Australia,16.1878,http://linked.data.gov.au/dataset/asgsed3/SAL/22416,0.242250273283,0.00165069067233
22417,Tabilk,2,Victoria,AUS,Australia,80.6847,http://linked.data.gov.au/dataset/asgsed3/SAL/22417,0.480997850912,0.00815161544627
22418,Tabor,2,Victoria,AUS,Australia,37.6028,http://linked.data.gov.au/dataset/asgsed3/SAL/22418,0.324240465408,0.00384823612534
22419,Taggerty,2,Victoria,AUS,Australia,122.5768,http://linked.data.gov.au/dataset/asgsed3/SAL/22419,0.664032845632,0.0124646276773
22420,Tahara,2,Victoria,AUS,Australia,73.0132,http://linked.data.gov.au/dataset/asgsed3/SAL/22420,0.552177554091,0.00746324987051
22421,Tahara Bridge,2,Victoria,AUS,Australia,26.7069,http://linked.data.gov.au/dataset/asgsed3/SAL/22421,0.322787523971,0.00272806822134
22422,Tahara West,2,Victoria,AUS,Australia,25.6496,http://linked.data.gov.au/dataset/asgsed3/SAL/22422,0.262991315722,0.00262176052204
22423,Talbot (Vic.),2,Victoria,AUS,Australia,32.4678,http://linked.data.gov.au/dataset/asgsed3/SAL/22423,0.271311055536,0.00329440018127
22424,Talgarno,2,Victoria,AUS,Australia,141.8384,http://linked.data.gov.au/dataset/asgsed3/SAL/22424,0.85644722064,0.0141906917936
22425,Tallandoon,2,Victoria,AUS,Australia,84.1658,http://linked.data.gov.au/dataset/asgsed3/SAL/22425,0.75305975951,0.00845525097378
22426,Tallangatta,2,Victoria,AUS,Australia,55.5273,http://linked.data.gov.au/dataset/asgsed3/SAL/22426,0.464641684985,0.00556631433082
22427,Tallangatta East,2,Victoria,AUS,Australia,22.5807,http://linked.data.gov.au/dataset/asgsed3/SAL/22427,0.264763287019,0.00226311031805
22428,Tallangatta South,2,Victoria,AUS,Australia,267.0091,http://linked.data.gov.au/dataset/asgsed3/SAL/22428,1.12741210585,0.0267977207119
22429,Tallangatta Valley,2,Victoria,AUS,Australia,377.7358,http://linked.data.gov.au/dataset/asgsed3/SAL/22429,1.22792222243,0.0379153512923
22430,Tallarook,2,Victoria,AUS,Australia,177.9421,http://linked.data.gov.au/dataset/asgsed3/SAL/22430,0.793603605543,0.0180433342134
22431,Tallygaroopna,2,Victoria,AUS,Australia,84.4927,http://linked.data.gov.au/dataset/asgsed3/SAL/22431,0.476870427309,0.00846995879182
22432,Tambo Crossing,2,Victoria,AUS,Australia,48.6788,http://linked.data.gov.au/dataset/asgsed3/SAL/22432,0.366574078308,0.00495998593911
22433,Tambo Upper,2,Victoria,AUS,Australia,42.3451,http://linked.data.gov.au/dataset/asgsed3/SAL/22433,0.47920949858,0.00432990932663
22434,Tamboon,2,Victoria,AUS,Australia,508.2221,http://linked.data.gov.au/dataset/asgsed3/SAL/22434,1.18126222319,0.0519188229328
22435,Tamboritha,2,Victoria,AUS,Australia,67.1921,http://linked.data.gov.au/dataset/asgsed3/SAL/22435,0.49782147585,0.00684051232589
22436,Taminick,2,Victoria,AUS,Australia,89.7338,http://linked.data.gov.au/dataset/asgsed3/SAL/22436,0.586830691673,0.00901360256761
22437,Tamleugh,2,Victoria,AUS,Australia,60.1056,http://linked.data.gov.au/dataset/asgsed3/SAL/22437,0.346463825482,0.00605266187293
22438,Tamleugh North,2,Victoria,AUS,Australia,38.3161,http://linked.data.gov.au/dataset/asgsed3/SAL/22438,0.321673603553,0.00385535105995
22439,Tandarook,2,Victoria,AUS,Australia,19.2922,http://linked.data.gov.au/dataset/asgsed3/SAL/22439,0.298061074526,0.00198720966861
22440,Tandarra,2,Victoria,AUS,Australia,76.1031,http://linked.data.gov.au/dataset/asgsed3/SAL/22440,0.417411342217,0.00764843941026
22441,Tangambalanga,2,Victoria,AUS,Australia,30.7183,http://linked.data.gov.au/dataset/asgsed3/SAL/22441,0.365882126177,0.0030796691525
22442,Tanjil,2,Victoria,AUS,Australia,240.9863,http://linked.data.gov.au/dataset/asgsed3/SAL/22442,1.01438949324,0.024700454064
22443,Tanjil Bren,2,Victoria,AUS,Australia,79.36929999999998,http://linked.data.gov.au/dataset/asgsed3/SAL/22443,0.530667428976,0.0081253813371
22444,Tanjil South,2,Victoria,AUS,Australia,83.1648,http://linked.data.gov.au/dataset/asgsed3/SAL/22444,0.535834791438,0.0085424132313
22445,Tanwood,2,Victoria,AUS,Australia,18.6665,http://linked.data.gov.au/dataset/asgsed3/SAL/22445,0.204407006518,0.00188977224594
22446,Tanybryn,2,Victoria,AUS,Australia,45.9567,http://linked.data.gov.au/dataset/asgsed3/SAL/22446,0.404547705952,0.00475615334032
22447,Taradale (Vic.),2,Victoria,AUS,Australia,47.9579,http://linked.data.gov.au/dataset/asgsed3/SAL/22447,0.374727666175,0.0048637594228
22448,Tarcombe,2,Victoria,AUS,Australia,111.0889,http://linked.data.gov.au/dataset/asgsed3/SAL/22448,0.742429008464,0.0112426085364
22449,Tarilta,2,Victoria,AUS,Australia,7.1444,http://linked.data.gov.au/dataset/asgsed3/SAL/22449,0.170715490557,0.000724904830293
22450,Tarnagulla,2,Victoria,AUS,Australia,29.3418,http://linked.data.gov.au/dataset/asgsed3/SAL/22450,0.330488559205,0.0029617964124
22451,Tarneit,2,Victoria,AUS,Australia,38.1905,http://linked.data.gov.au/dataset/asgsed3/SAL/22451,0.3563448311,0.00390875196183
22452,Tarnook,2,Victoria,AUS,Australia,29.855,http://linked.data.gov.au/dataset/asgsed3/SAL/22452,0.261570762535,0.00300437224054
22453,Taroon,2,Victoria,AUS,Australia,13.356,http://linked.data.gov.au/dataset/asgsed3/SAL/22453,0.192998059762,0.00137609180231
22454,Tarra Valley,2,Victoria,AUS,Australia,35.992,http://linked.data.gov.au/dataset/asgsed3/SAL/22454,0.436917470672,0.00371531653325
22455,Tarranyurk,2,Victoria,AUS,Australia,119.1917,http://linked.data.gov.au/dataset/asgsed3/SAL/22455,0.640354817066,0.0119472584147
22456,Tarraville,2,Victoria,AUS,Australia,32.4134,http://linked.data.gov.au/dataset/asgsed3/SAL/22456,0.366082568971,0.00335313931799
22457,Tarrawarra,2,Victoria,AUS,Australia,13.6082,http://linked.data.gov.au/dataset/asgsed3/SAL/22457,0.223368922194,0.00138946156678
22458,Tarrawingee,2,Victoria,AUS,Australia,53.6514,http://linked.data.gov.au/dataset/asgsed3/SAL/22458,0.472354097742,0.00538859071091
22459,Tarrayoukyan,2,Victoria,AUS,Australia,93.5594,http://linked.data.gov.au/dataset/asgsed3/SAL/22459,0.627727527538,0.00950797719429
22460,Tarrengower,2,Victoria,AUS,Australia,25.7817,http://linked.data.gov.au/dataset/asgsed3/SAL/22460,0.29186502063,0.00261008044723
22461,Tarrenlea,2,Victoria,AUS,Australia,79.56319999999998,http://linked.data.gov.au/dataset/asgsed3/SAL/22461,0.545127584555,0.00812624994638
22462,Tarrington,2,Victoria,AUS,Australia,55.8735,http://linked.data.gov.au/dataset/asgsed3/SAL/22462,0.316873605764,0.00571342143421
22463,Tarrone,2,Victoria,AUS,Australia,88.5276,http://linked.data.gov.au/dataset/asgsed3/SAL/22463,0.664986296839,0.00910803832094
22464,Tarwin,2,Victoria,AUS,Australia,26.3786,http://linked.data.gov.au/dataset/asgsed3/SAL/22464,0.284553917941,0.00272798938016
22465,Tarwin Lower,2,Victoria,AUS,Australia,223.0418,http://linked.data.gov.au/dataset/asgsed3/SAL/22465,1.17914641593,0.0231176166287
22466,Tatong,2,Victoria,AUS,Australia,193.8972,http://linked.data.gov.au/dataset/asgsed3/SAL/22466,1.01975670134,0.0195688237184
22467,Tatura,2,Victoria,AUS,Australia,123.7327,http://linked.data.gov.au/dataset/asgsed3/SAL/22467,0.60950421035,0.0124365441445
22468,Tatura East,2,Victoria,AUS,Australia,15.6494,http://linked.data.gov.au/dataset/asgsed3/SAL/22468,0.183648751677,0.00157289799016
22469,Tatyoon,2,Victoria,AUS,Australia,249.8977,http://linked.data.gov.au/dataset/asgsed3/SAL/22469,0.867503847949,0.0254658844466
22470,Tawonga,2,Victoria,AUS,Australia,140.6154,http://linked.data.gov.au/dataset/asgsed3/SAL/22470,0.748893357415,0.0141769734717
22471,Tawonga South,2,Victoria,AUS,Australia,48.8349,http://linked.data.gov.au/dataset/asgsed3/SAL/22471,0.342608254373,0.00492878016239
22472,Taylor Bay,2,Victoria,AUS,Australia,11.1595,http://linked.data.gov.au/dataset/asgsed3/SAL/22472,0.222340275676,0.00113275924193
22473,Taylors Hill,2,Victoria,AUS,Australia,4.5852,http://linked.data.gov.au/dataset/asgsed3/SAL/22473,0.0896808045615,0.00046848430742
22474,Taylors Lakes,2,Victoria,AUS,Australia,7.4755,http://linked.data.gov.au/dataset/asgsed3/SAL/22474,0.141328328495,0.000763705505793
22475,Teal Point,2,Victoria,AUS,Australia,52.9446,http://linked.data.gov.au/dataset/asgsed3/SAL/22475,0.355238731409,0.00527118385859
22476,Tecoma,2,Victoria,AUS,Australia,1.8145,http://linked.data.gov.au/dataset/asgsed3/SAL/22476,0.113859033555,0.000185869413992
22477,Teddywaddy,2,Victoria,AUS,Australia,63.8932,http://linked.data.gov.au/dataset/asgsed3/SAL/22477,0.401030185497,0.00640206989141
22478,Teddywaddy West,2,Victoria,AUS,Australia,79.3575,http://linked.data.gov.au/dataset/asgsed3/SAL/22478,0.430929502575,0.00795179623778
22479,Teesdale (Vic.),2,Victoria,AUS,Australia,60.7586,http://linked.data.gov.au/dataset/asgsed3/SAL/22479,0.41971654816,0.00623420546238
22480,Telangatuk East,2,Victoria,AUS,Australia,293.6157,http://linked.data.gov.au/dataset/asgsed3/SAL/22480,1.00276161486,0.0297736552643
22481,Telford,2,Victoria,AUS,Australia,38.3444,http://linked.data.gov.au/dataset/asgsed3/SAL/22481,0.291918114299,0.00383763495971
22482,Telopea Downs,2,Victoria,AUS,Australia,881.9502,http://linked.data.gov.au/dataset/asgsed3/SAL/22482,1.23762869721,0.0881776397793
22483,Templestowe,2,Victoria,AUS,Australia,16.1176,http://linked.data.gov.au/dataset/asgsed3/SAL/22483,0.216359294554,0.00164778411099
22484,Templestowe Lower,2,Victoria,AUS,Australia,5.8949,http://linked.data.gov.au/dataset/asgsed3/SAL/22484,0.135589853723,0.000602713873529
22485,Tempy,2,Victoria,AUS,Australia,453.1693,http://linked.data.gov.au/dataset/asgsed3/SAL/22485,1.20641368434,0.0449032888119
22486,Tenby Point,2,Victoria,AUS,Australia,0.2364,http://linked.data.gov.au/dataset/asgsed3/SAL/22486,0.0303822001198,2.437317146e-05
22487,Tennyson (Vic.),2,Victoria,AUS,Australia,84.5287,http://linked.data.gov.au/dataset/asgsed3/SAL/22487,0.459327897223,0.00847949431096
22488,Terang,2,Victoria,AUS,Australia,119.3816,http://linked.data.gov.au/dataset/asgsed3/SAL/22488,0.690769162743,0.0122847800166
22489,Terip Terip,2,Victoria,AUS,Australia,51.042,http://linked.data.gov.au/dataset/asgsed3/SAL/22489,0.458273625501,0.00516726536144
22490,Terrappee,2,Victoria,AUS,Australia,78.4564,http://linked.data.gov.au/dataset/asgsed3/SAL/22490,0.510107954065,0.00785819018028
22491,Terrick Terrick,2,Victoria,AUS,Australia,58.2465,http://linked.data.gov.au/dataset/asgsed3/SAL/22491,0.38716836468,0.0058308673985
22492,Terrick Terrick East,2,Victoria,AUS,Australia,182.1201,http://linked.data.gov.au/dataset/asgsed3/SAL/22492,0.716135673517,0.0182299185738
22493,Tesbury,2,Victoria,AUS,Australia,23.9942,http://linked.data.gov.au/dataset/asgsed3/SAL/22493,0.302355900363,0.00247082567859
22494,Tetoora Road,2,Victoria,AUS,Australia,8.5069,http://linked.data.gov.au/dataset/asgsed3/SAL/22494,0.219898586325,0.000875854648421
22495,Thalia,2,Victoria,AUS,Australia,91.9287,http://linked.data.gov.au/dataset/asgsed3/SAL/22495,0.662200913573,0.00920016211005
22496,The Basin (Vic.),2,Victoria,AUS,Australia,5.7538,http://linked.data.gov.au/dataset/asgsed3/SAL/22496,0.151185734131,0.000589026825092
22497,The Cove,2,Victoria,AUS,Australia,7.4527,http://linked.data.gov.au/dataset/asgsed3/SAL/22497,0.149062504394,0.000769542488155
22498,The Gurdies,2,Victoria,AUS,Australia,17.0015,http://linked.data.gov.au/dataset/asgsed3/SAL/22498,0.214901935226,0.00175304641891
22499,The Heart,2,Victoria,AUS,Australia,44.361,http://linked.data.gov.au/dataset/asgsed3/SAL/22499,0.416190039486,0.00455749111496
22500,The Honeysuckles,2,Victoria,AUS,Australia,11.616,http://linked.data.gov.au/dataset/asgsed3/SAL/22500,0.174769181363,0.00119687833967
22501,The Patch,2,Victoria,AUS,Australia,3.9761,http://linked.data.gov.au/dataset/asgsed3/SAL/22501,0.116264053554,0.000407262325575
22502,The Sisters,2,Victoria,AUS,Australia,71.1721,http://linked.data.gov.au/dataset/asgsed3/SAL/22502,0.471668016534,0.00731838132691
22503,Thologolong,2,Victoria,AUS,Australia,93.4292,http://linked.data.gov.au/dataset/asgsed3/SAL/22503,0.520252308134,0.00933766220633
22504,Thomastown,2,Victoria,AUS,Australia,14.7441,http://linked.data.gov.au/dataset/asgsed3/SAL/22504,0.232078359586,0.00150589766871
22505,Thomson (Baw Baw - Vic.),2,Victoria,AUS,Australia,157.77,http://linked.data.gov.au/dataset/asgsed3/SAL/22505,0.854477340285,0.0161304629822
22506,Thomson (Greater Geelong - Vic.),2,Victoria,AUS,Australia,0.9554,http://linked.data.gov.au/dataset/asgsed3/SAL/22506,0.0507684206223,9.8196325845e-05
22507,Thoona,2,Victoria,AUS,Australia,80.566,http://linked.data.gov.au/dataset/asgsed3/SAL/22507,0.4373943255,0.00808791625422
22508,Thornbury,2,Victoria,AUS,Australia,5.1328,http://linked.data.gov.au/dataset/asgsed3/SAL/22508,0.133710693925,0.000524795671682
22509,Thornhill Park,2,Victoria,AUS,Australia,9.559,http://linked.data.gov.au/dataset/asgsed3/SAL/22509,0.148706059887,0.000976922116702
22510,Thornton (Vic.),2,Victoria,AUS,Australia,70.1427,http://linked.data.gov.au/dataset/asgsed3/SAL/22510,0.572292125006,0.00712522721014
22511,Thorpdale,2,Victoria,AUS,Australia,65.7048,http://linked.data.gov.au/dataset/asgsed3/SAL/22511,0.650406183876,0.00676722568548
22512,Thorpdale South,2,Victoria,AUS,Australia,8.5068,http://linked.data.gov.au/dataset/asgsed3/SAL/22512,0.170330948872,0.000876494508704
22513,Thowgla Valley,2,Victoria,AUS,Australia,127.1027,http://linked.data.gov.au/dataset/asgsed3/SAL/22513,0.570723049897,0.0127480760686
22514,Three Bridges,2,Victoria,AUS,Australia,35.8166,http://linked.data.gov.au/dataset/asgsed3/SAL/22514,0.368848855252,0.00366642389063
22515,Timbarra (Vic.),2,Victoria,AUS,Australia,152.7313,http://linked.data.gov.au/dataset/asgsed3/SAL/22515,0.711382622991,0.0155607431247
22516,Timboon,2,Victoria,AUS,Australia,81.6761,http://linked.data.gov.au/dataset/asgsed3/SAL/22516,0.608316573319,0.00843343116178
22517,Timboon West,2,Victoria,AUS,Australia,24.9962,http://linked.data.gov.au/dataset/asgsed3/SAL/22517,0.248968022963,0.00258263787484
22518,Timmering,2,Victoria,AUS,Australia,90.4305,http://linked.data.gov.au/dataset/asgsed3/SAL/22518,0.400242029438,0.00907851044663
22519,Timor (Vic.),2,Victoria,AUS,Australia,29.469,http://linked.data.gov.au/dataset/asgsed3/SAL/22519,0.306955219388,0.00298240410428
22520,Timor West,2,Victoria,AUS,Australia,27.6024,http://linked.data.gov.au/dataset/asgsed3/SAL/22520,0.266007728581,0.00279265990117
22521,Tinamba,2,Victoria,AUS,Australia,60.3296,http://linked.data.gov.au/dataset/asgsed3/SAL/22521,0.602818827013,0.00618565337287
22522,Tinamba West,2,Victoria,AUS,Australia,18.7253,http://linked.data.gov.au/dataset/asgsed3/SAL/22522,0.295511911818,0.0019187753375
22523,Tintaldra,2,Victoria,AUS,Australia,75.4363,http://linked.data.gov.au/dataset/asgsed3/SAL/22523,0.582149460277,0.00754586421763
22524,Tittybong,2,Victoria,AUS,Australia,50.7697,http://linked.data.gov.au/dataset/asgsed3/SAL/22524,0.423142091186,0.0050598117147
