Survey month,State and territory,Leave entitlements,Industry,Classification,Category,Persons Weekly Earnings,Persons Weekly Earnings_RSE,Persons Hourly Earnings,Persons Hourly Earnings_RSE,Persons Employees 000,Persons Employees 000_RSE,Males Weekly Earnings,Males Weekly Earnings_RSE,Males Hourly Earnings,Males Hourly Earnings_RSE,Males Employees 000,Males Employees 000_RSE,Females Weekly Earnings,Females Weekly Earnings_RSE,Females Hourly Earnings,Females Hourly Earnings_RSE,Females Employees 000,Females Employees_RSE,Sub_Category,ParentCategory,Industry_Code
2023,NT,Total employees,"Rental, hiring and real estate services",Mean earnings,Full-time,1468.251,28.977,42.724,29.024,0,0,1510.501,38.638,40.781,39.122,0,0,1429.559,35.89,44.502,37.643,0,0,,Full-time,L
2023,NT,Total employees,"Rental, hiring and real estate services",Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,L
2023,NT,Total employees,"Rental, hiring and real estate services",Mean earnings,Total,1468.251,28.977,42.724,29.024,0,0,1510.501,38.638,40.781,39.122,0,0,1429.559,35.89,44.502,37.643,0,0,,Total,L
2023,NT,Total employees,"Professional, scientific and technical services",Mean earnings,Full-time,2179.757,16.555,61.041,15.265,0,0,2318.108,24.56,65.309,23.215,0,0,1989.615,24.573,55.176,23.504,0,0,,Full-time,M
2023,NT,Total employees,"Professional, scientific and technical services",Mean earnings,Part-time,943.92,42.033,43.114,40.226,0,0,665.087,73.078,42.018,72.493,0,0,1125.018,54.15,43.826,52.365,0,0,,Part-time,M
2023,NT,Total employees,"Professional, scientific and technical services",Mean earnings,Total,1979.235,16.881,58.133,16.177,0,0,2125.673,25.523,62.598,25.437,0,0,1801.121,21.318,52.702,19.487,0,0,,Total,M
2023,NT,Total employees,Administrative and support services,Mean earnings,Full-time,1473.848,27.16,40.456,27.577,0,0,1784.325,43.392,50.427,44.022,0,0,1217.578,37.989,32.226,37.279,0,0,,Full-time,N
2023,NT,Total employees,Administrative and support services,Mean earnings,Part-time,640.369,46.427,39.948,48.913,0,0,668.283,77.253,43.255,74.268,0,0,606.263,55.075,35.906,62.068,0,0,,Part-time,N
2023,NT,Total employees,Administrative and support services,Mean earnings,Total,1256.179,24.422,40.323,24.103,0,0,1448.796,38.481,48.271,37.517,0,0,1080.006,35.255,33.054,34.83,0,0,,Total,N
2023,NT,Total employees,Public administration and safety,Mean earnings,Full-time,1972.902,11.889,55.933,11.257,0,0,1958.118,16.239,53.478,15.272,0,0,1985.635,15.405,57.997,15.136,0,0,,Full-time,O
2023,NT,Total employees,Public administration and safety,Mean earnings,Part-time,1105.614,27.145,55.08,29.647,0,0,1215.466,38.505,71.779,46.085,0,0,1027.575,29.917,43.217,30.438,0,0,,Part-time,O
2023,NT,Total employees,Public administration and safety,Mean earnings,Total,1872.648,11.807,55.834,11.167,0,0,1880.141,15.955,55.442,16.722,0,0,1866.337,15.084,56.156,14.227,0,0,,Total,O
2023,NT,Total employees,Education and training,Mean earnings,Full-time,1673.664,17.906,50.463,19.634,0,0,1793.931,26.964,54.51,27.064,0,0,1622.938,17.217,48.781,19.311,0,0,,Full-time,P
2023,NT,Total employees,Education and training,Mean earnings,Part-time,1122.198,30.965,53.259,26.63,0,0,0,0,0,0,0,0,1122.198,30.965,53.259,26.63,0,0,,Part-time,P
2023,NT,Total employees,Education and training,Mean earnings,Total,1569.626,16.534,50.98,17.103,0,0,1793.931,26.964,54.51,27.064,0,0,1498.525,15.903,49.87,16.412,0,0,,Total,P
2023,NT,Total employees,Health care and social assistance,Mean earnings,Full-time,1803.309,11.099,51.059,11.073,0,0,2094.131,21.491,54.883,19.66,0,0,1680.019,14.143,49.438,12.911,0,0,,Full-time,Q
2023,NT,Total employees,Health care and social assistance,Mean earnings,Part-time,974.066,19.34,49.003,18.178,0,0,1146.655,49.407,51.931,47.161,0,0,936.943,18.614,48.373,18.432,0,0,,Part-time,Q
2023,NT,Total employees,Health care and social assistance,Mean earnings,Total,1628.997,10.352,50.627,10.794,0,0,1964.68,20.057,54.48,18.578,0,0,1503.356,12.729,49.185,11.737,0,0,,Total,Q
2023,NT,Total employees,Arts and recreation services,Mean earnings,Full-time,1520.535,27.307,39.289,26.22,0,0,1845.769,44.483,44.713,44.454,0,0,1223.715,39.719,34.34,38.467,0,0,,Full-time,R
2023,NT,Total employees,Arts and recreation services,Mean earnings,Part-time,532.744,47.138,33.742,36.531,0,0,328.032,103.589,13.568,83.671,0,0,602.976,56.111,40.663,42.149,0,0,,Part-time,R
2023,NT,Total employees,Arts and recreation services,Mean earnings,Total,1212.762,23.618,37.561,22.075,0,0,1549.757,43.992,38.639,43.506,0,0,980.434,33.15,36.818,32.895,0,0,,Total,R
2023,NT,Total employees,Other services,Mean earnings,Full-time,1525.958,24.263,38.005,22.99,0,0,1666.481,28.484,40.818,28.509,0,0,1205.43,33.702,31.832,30.148,0,0,,Full-time,S
2023,NT,Total employees,Other services,Mean earnings,Part-time,1207.563,58.453,58.873,65.47,0,0,1359,103.612,42.47,103.612,0,0,1138.347,79.171,66.37,83.622,0,0,,Part-time,S
2023,NT,Total employees,Other services,Mean earnings,Total,1492.488,24.198,40.252,25.443,0,0,1651.004,27.401,40.904,27.176,0,0,1191.398,35.707,39.057,41.172,0,0,,Total,S
2023,NT,Total employees,Total,Mean earnings,Full-time,1786.368,3.567,48.957,3.446,0,0,1906.297,4.068,50.082,3.625,0,0,1650.555,4.777,47.696,5.115,0,0,,Full-time,T
2023,NT,Total employees,Total,Mean earnings,Part-time,790.263,7.537,40.226,7.509,0,0,731.985,16.202,38.471,14.519,0,0,815.234,8.31,40.983,7.463,0,0,,Part-time,T
2023,NT,Total employees,Total,Mean earnings,Total,1586.302,3.112,47.198,2.79,0,0,1760.318,3.686,48.621,3.331,0,0,1422.657,3.684,45.869,3.569,0,0,,Total,T
2023,ACT,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Full-time,1300,100.725,32.5,100.725,0,0,1300,100.725,32.5,100.725,0,0,0,0,0,0,0,0,,Full-time,A
2023,ACT,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,A
2023,ACT,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Total,1300,100.725,32.5,100.725,0,0,1300,100.725,32.5,100.725,0,0,0,0,0,0,0,0,,Total,A
2023,ACT,With leave entitlements,Mining,Mean earnings,Full-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Full-time,B
2023,ACT,With leave entitlements,Mining,Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,B
2023,ACT,With leave entitlements,Mining,Mean earnings,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Total,B
2023,ACT,With leave entitlements,Manufacturing,Mean earnings,Full-time,1369.039,32.065,50.728,33.094,0,0,1392.878,43.444,50.707,44.446,0,0,1327.331,58.3,50.766,67.171,0,0,,Full-time,C
2023,ACT,With leave entitlements,Manufacturing,Mean earnings,Part-time,882,101.185,29.4,101.185,0,0,0,0,0,0,0,0,882,101.185,29.4,101.185,0,0,,Part-time,C
2023,ACT,With leave entitlements,Manufacturing,Mean earnings,Total,1310.773,32.081,48.177,32.298,0,0,1392.878,43.444,50.707,44.446,0,0,1206.196,58.257,44.954,62.111,0,0,,Total,C
2023,ACT,With leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Full-time,3095.89,43.847,100.449,51.132,0,0,2800.078,56.553,87.542,74.011,0,0,3375.982,66.946,107.347,66.757,0,0,,Full-time,D
2023,ACT,With leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,D
2023,ACT,With leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Total,3095.89,43.847,100.449,51.132,0,0,2800.078,56.553,87.542,74.011,0,0,3375.982,66.946,107.347,66.757,0,0,,Total,D
2023,ACT,With leave entitlements,Construction,Mean earnings,Full-time,1894.24,26.455,44.112,26.968,0,0,1902.009,25.113,43.934,24.946,0,0,1773.519,77.88,46.883,78.732,0,0,,Full-time,E
2023,ACT,With leave entitlements,Construction,Mean earnings,Part-time,819.986,75.896,36.875,74.849,0,0,671,103.498,33.55,103.498,0,0,960,104.154,40,104.154,0,0,,Part-time,E
2023,ACT,With leave entitlements,Construction,Mean earnings,Total,1837.205,25.613,43.728,25.471,0,0,1867.417,24.791,43.642,24.337,0,0,1510.398,63.753,44.657,61.281,0,0,,Total,E
2023,ACT,With leave entitlements,Wholesale trade,Mean earnings,Full-time,1718.751,35.13,51.314,34.782,0,0,1732.472,37.543,51.328,37.477,0,0,1534,100.779,51.13,100.779,0,0,,Full-time,F
2023,ACT,With leave entitlements,Wholesale trade,Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,F
2023,ACT,With leave entitlements,Wholesale trade,Mean earnings,Total,1718.751,35.13,51.314,34.782,0,0,1732.472,37.543,51.328,37.477,0,0,1534,100.779,51.13,100.779,0,0,,Total,F
2023,ACT,With leave entitlements,Retail trade,Mean earnings,Full-time,1327.052,22.21,36.308,22.472,0,0,1416.735,24.58,39.525,25.306,0,0,1175.159,27.883,30.86,27.865,0,0,,Full-time,G
2023,ACT,With leave entitlements,Retail trade,Mean earnings,Part-time,641.702,25.623,31.853,25.385,0,0,482.798,49.207,29.415,48.761,0,0,774.245,32.058,33.887,31.002,0,0,,Part-time,G
2023,ACT,With leave entitlements,Retail trade,Mean earnings,Total,1121.081,18.854,34.969,17.876,0,0,1195.309,22.481,37.128,22.215,0,0,1020.049,20.177,32.031,19.033,0,0,,Total,G
2023,ACT,With leave entitlements,Accommodation and food services,Mean earnings,Full-time,1506.011,24.424,37.787,23.965,0,0,1496.204,30.445,36.964,29.347,0,0,1532.163,50.64,39.983,51.143,0,0,,Full-time,H
2023,ACT,With leave entitlements,Accommodation and food services,Mean earnings,Part-time,670.25,43.482,29.314,43.052,0,0,373.708,66.255,16.731,58.431,0,0,978.872,59.252,42.411,60.513,0,0,,Part-time,H
2023,ACT,With leave entitlements,Accommodation and food services,Mean earnings,Total,1258.032,23.629,35.273,22.623,0,0,1239.946,27.801,32.345,25.266,0,0,1293.586,46.882,41.03,47.326,0,0,,Total,H
2023,ACT,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Full-time,1592.105,35.03,45.068,34.357,0,0,1627.76,37.44,46.602,36.634,0,0,1300,100.958,32.5,100.958,0,0,,Full-time,I
2023,ACT,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Part-time,938.141,47.803,47.419,46.649,0,0,1386,102.147,66,102.147,0,0,785.078,55.458,41.068,54.64,0,0,,Part-time,I
2023,ACT,With leave entitlements,"Transport, postal and warehousing",Mean earnings,Total,1398.656,31.47,45.763,29.978,0,0,1601.846,34.521,48.681,33.588,0,0,917.86,62.337,38.859,59.038,0,0,,Total,I
2023,ACT,With leave entitlements,Information Media and telecommunications,Mean earnings,Full-time,1745.773,30.794,48.007,29.349,0,0,1228.285,60.961,37.574,54.57,0,0,2109.861,35.852,55.347,35.899,0,0,,Full-time,J
2023,ACT,With leave entitlements,Information Media and telecommunications,Mean earnings,Part-time,750,103.1,68.18,103.1,0,0,750,103.1,68.18,103.1,0,0,0,0,0,0,0,0,,Part-time,J
2023,ACT,With leave entitlements,Information Media and telecommunications,Mean earnings,Total,1705.719,30.207,48.818,27.826,0,0,1184.221,57.68,40.394,48.014,0,0,2109.861,35.852,55.347,35.899,0,0,,Total,J
2023,ACT,With leave entitlements,Financial and insurance services,Mean earnings,Full-time,3722.726,52.361,98.286,51.335,0,0,2557.202,42.241,69.95,42.584,0,0,5261.792,83.221,135.702,83.081,0,0,,Full-time,K
2023,ACT,With leave entitlements,Financial and insurance services,Mean earnings,Part-time,930.734,71.859,44.997,73.938,0,0,946,101.456,39.42,101.456,0,0,920.838,100.891,48.611,100.882,0,0,,Part-time,K
2023,ACT,With leave entitlements,Financial and insurance services,Mean earnings,Total,3084.201,49.348,86.098,46.894,0,0,2283.188,39.267,64.758,38.666,0,0,3983.331,77.287,110.053,72.384,0,0,,Total,K
2023,ACT,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Full-time,2430.657,49.396,63.872,45.07,0,0,2435.125,56.386,63.676,51.358,0,0,2405,100.934,65,100.934,0,0,,Full-time,L
2023,ACT,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Part-time,659.306,71.536,37.202,68.34,0,0,744,100.808,31,100.808,0,0,546,101.16,45.5,101.16,0,0,,Part-time,L
2023,ACT,With leave entitlements,"Rental, hiring and real estate services",Mean earnings,Total,2027.312,45.449,57.799,37.922,0,0,2155.496,53.335,58.273,47.417,0,0,1550.728,85.718,56.039,72.758,0,0,,Total,L
2023,ACT,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Full-time,2484.712,10.555,67.63,9.893,0,0,2627.993,13.448,67.928,12.563,0,0,2336.89,17.715,67.323,17.28,0,0,,Full-time,M
2023,ACT,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Part-time,1128.116,24.112,49.684,23.721,0,0,1385.013,68.285,54.892,63.042,0,0,1075.994,29.163,48.628,29.047,0,0,,Part-time,M
2023,ACT,With leave entitlements,"Professional, scientific and technical services",Mean earnings,Total,2289.706,10.084,65.051,9.395,0,0,2562.343,13.244,67.24,12.376,0,0,2058.345,16.742,63.193,15.867,0,0,,Total,M
2023,ACT,With leave entitlements,Administrative and support services,Mean earnings,Full-time,2249.246,45.21,68.686,42.017,0,0,2539.232,57.216,79.135,52.453,0,0,1659.061,69.493,47.42,69.488,0,0,,Full-time,N
2023,ACT,With leave entitlements,Administrative and support services,Mean earnings,Part-time,613.748,74.219,28.157,72.863,0,0,645.131,100.811,28.48,100.894,0,0,550,100.705,27.5,100.705,0,0,,Part-time,N
2023,ACT,With leave entitlements,Administrative and support services,Mean earnings,Total,1802.504,39.644,57.615,34.83,0,0,2022.088,51.055,65.305,45.08,0,0,1355.834,61.762,41.973,58.243,0,0,,Total,N
2023,ACT,With leave entitlements,Public administration and safety,Mean earnings,Full-time,2023.221,4.66,61.286,5.004,0,0,2099.622,8.344,63.566,8.783,0,0,1952.804,7.389,59.184,7.843,0,0,,Full-time,O
2023,ACT,With leave entitlements,Public administration and safety,Mean earnings,Part-time,1378.512,21.319,58.677,25.598,0,0,1176.959,47.587,51.357,48.521,0,0,1456.546,26.28,61.702,31.44,0,0,,Part-time,O
2023,ACT,With leave entitlements,Public administration and safety,Mean earnings,Total,1974.529,4.179,61.097,4.149,0,0,2057.748,8.357,63.012,8.83,0,0,1902.349,7.544,59.426,7.565,0,0,,Total,O
2023,ACT,With leave entitlements,Education and training,Mean earnings,Full-time,2032.632,15.44,61.805,14.196,0,0,2159.294,19.397,64.532,19.429,0,0,1912.391,20.912,59.298,18.897,0,0,,Full-time,P
2023,ACT,With leave entitlements,Education and training,Mean earnings,Part-time,972.805,29.229,52.616,26.775,0,0,543.695,72.645,27.206,74.315,0,0,1016.65,31.397,55.212,28.58,0,0,,Part-time,P
2023,ACT,With leave entitlements,Education and training,Mean earnings,Total,1746.504,15.776,59.296,14.918,0,0,2053.04,19.085,62.002,18.939,0,0,1558.191,20.425,57.682,18.092,0,0,,Total,P
2023,ACT,With leave entitlements,Health care and social assistance,Mean earnings,Full-time,1842.021,17.7,50.702,17.47,0,0,1982.744,30.663,55.886,29.656,0,0,1770.649,16.26,48.073,15.966,0,0,,Full-time,Q
2023,ACT,With leave entitlements,Health care and social assistance,Mean earnings,Part-time,1440.214,27.377,58.209,29.143,0,0,1119.697,48.539,35.537,59.446,0,0,1517.35,31.633,61.852,31.828,0,0,,Part-time,Q
2023,ACT,With leave entitlements,Health care and social assistance,Mean earnings,Total,1731.507,14.225,52.668,14.267,0,0,1827.869,26.481,53.293,26.538,0,0,1690.737,13.15,52.42,13.632,0,0,,Total,Q
2023,ACT,With leave entitlements,Arts and recreation services,Mean earnings,Full-time,2045.989,37.139,63.584,35.361,0,0,1645.344,52.561,51.522,55.475,0,0,2361.276,49.375,73.075,49.852,0,0,,Full-time,R
2023,ACT,With leave entitlements,Arts and recreation services,Mean earnings,Part-time,609.022,102.08,30.447,101.902,0,0,575.633,103.145,25.565,103.057,0,0,700,102.53,43.75,102.53,0,0,,Part-time,R
2023,ACT,With leave entitlements,Arts and recreation services,Mean earnings,Total,1713.758,34.256,55.922,31.644,0,0,1288.987,46.795,42.875,47.917,0,0,2151.815,47.128,69.378,45.641,0,0,,Total,R
2023,ACT,With leave entitlements,Other services,Mean earnings,Full-time,1700.677,26.106,47.78,26.098,0,0,1737.809,30.334,51.877,30.742,0,0,1628.635,39.059,40.646,38.225,0,0,,Full-time,S
2023,ACT,With leave entitlements,Other services,Mean earnings,Part-time,832.559,48.218,35.853,46.188,0,0,0,0,0,0,0,0,832.559,48.218,35.853,46.188,0,0,,Part-time,S
2023,ACT,With leave entitlements,Other services,Mean earnings,Total,1570.639,23.075,45.884,21.376,0,0,1737.809,30.334,51.877,30.742,0,0,1356.979,30.418,39.011,27.067,0,0,,Total,S
2023,ACT,With leave entitlements,Total,Mean earnings,Full-time,2032.973,3.653,58.726,2.81,0,0,2052.343,4.703,58.53,4.049,0,0,2010.949,4.305,58.948,3.98,0,0,,Full-time,T
2023,ACT,With leave entitlements,Total,Mean earnings,Part-time,1067.208,10.311,48.24,10.823,0,0,841.573,17.31,37.538,17.545,0,0,1150.62,11.689,52.088,12.577,0,0,,Part-time,T
2023,ACT,With leave entitlements,Total,Mean earnings,Total,1886.806,3.231,57.159,2.504,0,0,1951.895,4.355,56.835,3.584,0,0,1823.671,3.747,57.469,3.412,0,0,,Total,T
2023,ACT,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Full-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Full-time,A
2023,ACT,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,A
2023,ACT,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Total,A
2023,ACT,Without leave entitlements,Mining,Mean earnings,Full-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Full-time,B
2023,ACT,Without leave entitlements,Mining,Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,B
2023,ACT,Without leave entitlements,Mining,Mean earnings,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Total,B
2023,ACT,Without leave entitlements,Manufacturing,Mean earnings,Full-time,1137,106.58,30.73,106.58,0,0,0,0,0,0,0,0,1137,106.58,30.73,106.58,0,0,,Full-time,C
2023,ACT,Without leave entitlements,Manufacturing,Mean earnings,Part-time,132.806,73.33,18.636,61.713,0,0,201.685,84.942,18.403,76.998,0,0,58.731,83.339,18.886,84.777,0,0,,Part-time,C
2023,ACT,Without leave entitlements,Manufacturing,Mean earnings,Total,424.382,83.144,22.147,54.803,0,0,201.685,84.942,18.403,76.998,0,0,553.896,100.608,24.325,71.1,0,0,,Total,C
2023,ACT,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Full-time,3221,100.705,84.76,100.705,0,0,0,0,0,0,0,0,3221,100.705,84.76,100.705,0,0,,Full-time,D
2023,ACT,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,D
2023,ACT,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Total,3221,100.705,84.76,100.705,0,0,0,0,0,0,0,0,3221,100.705,84.76,100.705,0,0,,Total,D
2023,ACT,Without leave entitlements,Construction,Mean earnings,Full-time,1542.452,65.896,37.285,66.091,0,0,1542.452,65.896,37.285,66.091,0,0,0,0,0,0,0,0,,Full-time,E
2023,ACT,Without leave entitlements,Construction,Mean earnings,Part-time,502,69.741,29.625,69.865,0,0,502,69.741,29.625,69.865,0,0,0,0,0,0,0,0,,Part-time,E
2023,ACT,Without leave entitlements,Construction,Mean earnings,Total,1202.322,57.075,34.781,50.349,0,0,1202.322,57.075,34.781,50.349,0,0,0,0,0,0,0,0,,Total,E
2023,ACT,Without leave entitlements,Wholesale trade,Mean earnings,Full-time,858.779,71.255,22.123,71.532,0,0,858.779,71.255,22.123,71.532,0,0,0,0,0,0,0,0,,Full-time,F
2023,ACT,Without leave entitlements,Wholesale trade,Mean earnings,Part-time,1100,101.462,50,101.462,0,0,1100,101.462,50,101.462,0,0,0,0,0,0,0,0,,Part-time,F
2023,ACT,Without leave entitlements,Wholesale trade,Mean earnings,Total,961.032,61.449,33.94,68.865,0,0,961.032,61.449,33.94,68.865,0,0,0,0,0,0,0,0,,Total,F
2023,ACT,Without leave entitlements,Retail trade,Mean earnings,Full-time,1281.405,56.737,42.594,59.757,0,0,0,0,0,0,0,0,1281.405,56.737,42.594,59.757,0,0,,Full-time,G
2023,ACT,Without leave entitlements,Retail trade,Mean earnings,Part-time,286.397,29.686,23.536,22.676,0,0,219.427,44.78,19.758,42.316,0,0,340.744,39.013,26.602,27.096,0,0,,Part-time,G
2023,ACT,Without leave entitlements,Retail trade,Mean earnings,Total,420.417,25.391,26.103,20.679,0,0,219.427,44.78,19.758,42.316,0,0,547.647,32.42,30.119,26.793,0,0,,Total,G
2023,ACT,Without leave entitlements,Accommodation and food services,Mean earnings,Full-time,931.899,45.239,34.255,46.412,0,0,1008.42,51.873,36.835,54.465,0,0,748.295,101.289,28.063,102.041,0,0,,Full-time,H
2023,ACT,Without leave entitlements,Accommodation and food services,Mean earnings,Part-time,463.736,23.438,30.387,22.632,0,0,526.249,29.631,31.734,27.302,0,0,367.599,35.104,28.314,31.184,0,0,,Part-time,H
2023,ACT,Without leave entitlements,Accommodation and food services,Mean earnings,Total,533.008,19.859,30.959,19.723,0,0,607.373,25.662,32.593,24.702,0,0,411.292,31.338,28.285,27.485,0,0,,Total,H
2023,ACT,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Full-time,1677.259,77.454,41.931,77.454,0,0,1677.259,77.454,41.931,77.454,0,0,0,0,0,0,0,0,,Full-time,I
2023,ACT,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Part-time,249.858,103.897,30.921,88.214,0,0,28,104.546,14,104.546,0,0,500,110.005,50,110.005,0,0,,Part-time,I
2023,ACT,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Total,972.427,69.818,36.495,59.817,0,0,1115.219,76.749,32.413,67.034,0,0,500,110.005,50,110.005,0,0,,Total,I
2023,ACT,Without leave entitlements,Information Media and telecommunications,Mean earnings,Full-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Full-time,J
2023,ACT,Without leave entitlements,Information Media and telecommunications,Mean earnings,Part-time,608,100.835,55.27,100.835,0,0,0,0,0,0,0,0,608,100.835,55.27,100.835,0,0,,Part-time,J
2023,ACT,Without leave entitlements,Information Media and telecommunications,Mean earnings,Total,608,100.835,55.27,100.835,0,0,0,0,0,0,0,0,608,100.835,55.27,100.835,0,0,,Total,J
2023,ACT,Without leave entitlements,Financial and insurance services,Mean earnings,Full-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Full-time,K
2023,ACT,Without leave entitlements,Financial and insurance services,Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,K
2023,ACT,Without leave entitlements,Financial and insurance services,Mean earnings,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Total,K
2023,ACT,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Full-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Full-time,L
2023,ACT,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,L
2023,ACT,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Total,L
2023,ACT,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Full-time,3626.352,37.816,97.001,38.624,0,0,3937.181,37.921,101.004,38.819,0,0,512,101.074,56.89,101.074,0,0,,Full-time,M
2023,ACT,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Part-time,550.32,50.217,38.585,37.913,0,0,339.251,49.43,30.76,46.422,0,0,1108.137,82.633,59.262,71.331,0,0,,Part-time,M
2023,ACT,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Total,2472.925,34.077,75.096,29.496,0,0,2772.454,35.948,78.265,32.268,0,0,896.349,68.905,58.42,56.665,0,0,,Total,M
2023,ACT,Without leave entitlements,Administrative and support services,Mean earnings,Full-time,1823.508,70.219,59.444,64.05,0,0,1823.508,70.219,59.444,64.05,0,0,0,0,0,0,0,0,,Full-time,N
2023,ACT,Without leave entitlements,Administrative and support services,Mean earnings,Part-time,412.205,70.81,27.407,70.228,0,0,0,0,0,0,0,0,412.205,70.81,27.407,70.228,0,0,,Part-time,N
2023,ACT,Without leave entitlements,Administrative and support services,Mean earnings,Total,1370.238,63.516,49.155,53.195,0,0,1823.508,70.219,59.444,64.05,0,0,412.205,70.81,27.407,70.228,0,0,,Total,N
2023,ACT,Without leave entitlements,Public administration and safety,Mean earnings,Full-time,2652.259,28.962,77.688,27.684,0,0,3160.034,38.219,89.081,36.467,0,0,2165.675,35.566,66.771,36.483,0,0,,Full-time,O
2023,ACT,Without leave entitlements,Public administration and safety,Mean earnings,Part-time,1540.031,56.133,91.941,55.119,0,0,1571.33,73.826,154.665,82.372,0,0,1527.359,61.95,66.546,60.881,0,0,,Part-time,O
2023,ACT,Without leave entitlements,Public administration and safety,Mean earnings,Total,2293.647,23.126,82.284,21.964,0,0,2812.267,34.182,103.438,33.748,0,0,1911.123,26.609,66.681,27.403,0,0,,Total,O
2023,ACT,Without leave entitlements,Education and training,Mean earnings,Full-time,982.392,75.862,53.173,74.036,0,0,0,0,0,0,0,0,982.392,75.862,53.173,74.036,0,0,,Full-time,P
2023,ACT,Without leave entitlements,Education and training,Mean earnings,Part-time,386.336,48.769,51.481,44.56,0,0,120,103.412,15,103.412,0,0,412.325,50.15,55.041,45.888,0,0,,Part-time,P
2023,ACT,Without leave entitlements,Education and training,Mean earnings,Total,500.878,38.417,51.806,36.899,0,0,120,103.412,15,103.412,0,0,530.349,39.039,54.654,37.759,0,0,,Total,P
2023,ACT,Without leave entitlements,Health care and social assistance,Mean earnings,Full-time,2372.708,73.414,99.071,66.85,0,0,862,101.452,95.78,101.452,0,0,2801.311,78.1,100.005,66.553,0,0,,Full-time,Q
2023,ACT,Without leave entitlements,Health care and social assistance,Mean earnings,Part-time,368.198,32.838,37.84,28.601,0,0,251.191,63.255,40.933,63.218,0,0,419.191,37.695,36.492,31.953,0,0,,Part-time,Q
2023,ACT,Without leave entitlements,Health care and social assistance,Mean earnings,Total,774.412,47.273,50.248,30.711,0,0,346.574,55.02,49.497,53.446,0,0,946.464,52.892,50.55,33.014,0,0,,Total,Q
2023,ACT,Without leave entitlements,Arts and recreation services,Mean earnings,Full-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Full-time,R
2023,ACT,Without leave entitlements,Arts and recreation services,Mean earnings,Part-time,161.104,64.873,16.68,68.244,0,0,144.675,77.408,12.93,75.594,0,0,179.392,102.007,20.855,102.679,0,0,,Part-time,R
